codigo,nome,categoria,faixa_preco,endereco,municipio,uf,codigo_bairro
640919836001162,Distak pizzaria,"Pizza Place, Shopping & Retail, Grocery Store",2,"R: Das Perobas 415, 13460000 Nova Odessa",Nova Odessa,SP,3533403006
1813800098636455,Kiosky Do Espetinho,Food Stand,1,"Rua Flamboyant 27 Praça  - Alvorada, Nova Odessa",Nova Odessa,SP,3533403006
124095307742641,PIDA Lanches,"Burger Restaurant, Diner",1,"DAS CASTANHEIRAS ,152 (esquina com jequetibas), 13460 000 Nova Odessa",Nova Odessa,SP,3533403006
968370629869975,Buteko Verso & Prosa,"Bar, Arts & Entertainment, Food & Beverage Company",2,"Av.Carlos Basso 421 Res. Bordon, 13173-385 Sumaré",Sumaré,SP,3533403006
940365212713322,Kabana Açai,"Cafeteria, Restaurant",1,"Rua das imbuias, 363 jd Alvorada, 13460000 Nova Odessa",Nova Odessa,SP,3533403006
319626768213932,Padaria Alvorada,"Bakery, Grocery Store",1,"Rua dos Mognos, 55 - Jardim alvorada, 13460-000 Nova Odessa",Nova Odessa,SP,3533403006
1667390823476958,Varejão Leve Mais,"Grocery Store, Shopping & Retail",0,"Rua Caviúna, 254 Jd. Alvorada, 13460000 Nova Odessa",Nova Odessa,SP,3533403006
172334399801363,Café Marita Nova Odessa,"Cafe, Landmark & Historical Place, Restaurant",0,"Rua: Paú Brasil 395 Jardim alvorada, 13460-000 Nova Odessa",Nova Odessa,SP,3533403006
940534146020866,Casa De Carne Zuza,"Grocery Store, Food & Beverage Company, Residence",0,"Rua dos ypes n°12 jardim alvorada, 13460000 Nova Odessa",Nova Odessa,SP,3533403006
930471173753718,Sabor D'italia Nova Odessa,Food & Beverage,0,"jequitibas, 13460000 Nova Odessa",Nova Odessa,SP,3533403006
1290334407709734,Buteco Dos Amigos,Dive Bar,0,"R: Olivio Belinate N° 75 Klavin, 13460000 Nova Odessa",Nova Odessa,SP,3533403006
195933860465080,Seo Otacílio,"Brazilian Restaurant, Arts & Entertainment, Beer Garden",1,"Paralela Antonio I. Pupo, 13098801 Campinas",Campinas,SP,35095081
1563296937253170,JT Doces & Presentes,"Dessert Shop, Gift Shop",1,"Rua Manuel José, 13098-772 Campinas",Campinas,SP,35095081
451119084964593,Cozinha do Nona,Family Style Restaurant,1,"rua são cristovão, 13104168 Campinas",Campinas,SP,35095081
1764936117062694,Restaurante Maritaca Chão Caipira,Restaurant,2,"Rua Antonio Duarte Dias, 1, 13098750 Campinas",Campinas,SP,35095081
214796825274730,Sushi em Casa,"Food Delivery Service, Japanese Restaurant, Culinary School",2,"Rua da Tijuca, 857, 13104-180 Campinas",Campinas,SP,35095081
1812824775609048,DRIH Lanches.,"Cafeteria, Food & Beverage Company",0,"Rua Afonso Emanuelle n*27, Campinas",Campinas,SP,35095081
1833706476856234,Sandrinha Hot Dog E Açai,"Restaurant, Ice Cream Shop",1,"Av Fausto Pietrobom, 379, Jd Planalto, 13145-189 Paulínia",Paulínia,SP,3536505016
596775550375694,Armazem da Pizza,"Beer Garden, Pizza Place, Latin American Restaurant",2,"AV Paulista, n 63, 13140000 Paulínia",Paulínia,SP,3536505016
716419885117436,Subway,"Sandwich Shop, Fast Food Restaurant, Deli",2,"Av Fausto Pietrobom, 920 932, Jardim Planalto, 13140 Paulínia",Paulínia,SP,3536505016
1285493784811796,Retro Lanches,Fast Food Restaurant,2,"Itumbiara 318, Paulínia",Paulínia,SP,3536505016
1570328823249682,Padaria do pardal,Sports Bar,3,"rua aragarças 216, 13145125 Paulínia",Paulínia,SP,3536505016
369851629782977,Atelie Sabor de Infância,"Grocery Store, Dessert Shop, Party Supply & Rental Shop",0,"Rua Ana Maria Argentim Basseto ,442 São José, 13140000 Paulínia",Paulínia,SP,3536505016
1599223930383821,Imperium Açaí,"Food & Beverage, Business Service",0,"Av. Paulista (posto Fic), 13145-090 Paulínia",Paulínia,SP,3536505016
987447024632289,Casa de Açúcar,"Candy Store, Grocery Store, Party Supply & Rental Shop",0,"Av.Fausto Pietrobom, 13145189 Paulínia",Paulínia,SP,3536505016
102793153387125,Sobre Rodas Food Truck,"Food Truck, Fast Food Restaurant, Food & Beverage Company",0,"avenida josé alvaro delmonde nº126, 13140000 Paulínia",Paulínia,SP,3536505036
1842506495986682,Panificadora Pinheiro,"Bakery, Restaurant, Cafeteria",2,"R. Jacarandá, 651 - Pq. dos Pinheiros, 13184-570 Hortolândia",Hortolândia,SP,3519071002
204064203043869,Temakeria.com Hortolândia,"Sushi Restaurant, Asian Restaurant",2,"R. Pinheiros, 249, 13184-640 Hortolândia",Hortolândia,SP,3519071002
433414613402526,Cervejaria Nosso Bar,Pub,0,"Rua José Agostinho, Hortolândia",Hortolândia,SP,3519071002
708578215823381,Farol Bar e Restaurante,"Bar, Restaurant, Grocery Store",2,"Av. Presidente Getúlio Vargas, 264 - Nova Paulínia, 13140-000 Paulínia",Paulínia,SP,3536505006
114389051968934,Saborela,"Ice Cream Shop, Fast Food Restaurant",2,"Avenida José Paulino 1000, 13140-000 Paulínia",Paulínia,SP,3536505006
1769866739939560,FrutVille Frutaria Orgânica,Organic Grocery Store,1,"Av. Presidente Getúlio Vargas, 522B, 13140330 Paulínia",Paulínia,SP,3536505006
131251994009631,Petruchios,Restaurant,0,"Av Getúlio Vargas 224, 13140330 Paulínia",Paulínia,SP,3536505006
408614472549703,Bia Lanza Bolos e Doces,"Candy Store, Restaurant",0,"R: Santa Cecília, n: 278 b: Santa Cecília, 13140-358 Paulínia",Paulínia,SP,3536505006
180629778952872,Zicco Pizzaria,Pizza Place,2,"Av. João Vieira - 192, 13146023 Paulínia",Paulínia,SP,3536505017
134671453399273,Boteco  sao jorge,"Sports Bar, Cafe",1,"Rua Edith Pavlu Gatti, 13145-819 Paulínia",Paulínia,SP,3536505017
1591604917769123,Aquikgela Sorveteria Revendedor Sergel,"Ice Cream Shop, Grocery Store",4,"Av. Joao Vieira 321, 13145750 Paulínia",Paulínia,SP,3536505017
667478266599157,Fontes Bar,"Beer Garden, Pub",4,"15  Rua Santina Verghetti Vansan, 13145-808 Paulínia",Paulínia,SP,3536505017
534626299897026,Planet Pizza,"Beer Garden, Pizza Place",3,"R. Santina V. Vansan 193, 13140 Paulínia",Paulínia,SP,3536505017
589112424585888,Brigadeiria da Ju,"Grocery Store, Candy Store",2,"Rua João Vansan, 13145806 Paulínia",Paulínia,SP,3536505017
1021724294604343,Supermercado Ibirapuera,"Supermarket, Bakery, Butcher Shop",1,"Rua Waldemar Perissinoto, 271, 13145-696 Paulínia",Paulínia,SP,3536505017
1842767082660366,Esfiharia e Pizzaria Paizzari,Pizza Place,1,"Rua Antônia Rosa Rodrigues nº 14, São José 1, 13145-831 Paulínia",Paulínia,SP,3536505017
539391039491016,Feira Do São José,"Food Stand, Shopping & Retail, Event",1,"Ana Maria Padovani, 13145-778 Paulínia",Paulínia,SP,3536505017
887397447959241,Lanchonete Vitória,"Burger Restaurant, Cafeteria",1,"Av. Regina Basseto Bordignon  269, São José 1, 13145-816 Paulínia",Paulínia,SP,3536505017
591177644396095,Bom Sabor Pizzaria.,Pizza Place,2,"Rua Benjamin Constant, 11 - João Aranha, 13145-694 Paulínia",Paulínia,SP,3536505017
475137365847924,Gato Grill,Coffee Shop,2,"Pedro Antônio Bordignon, 13145-819 Paulínia",Paulínia,SP,3536505017
110897042574941,Seixas Lanches Ponto Com,Cafeteria,0,"Av. Regina Basseto Bordignon, 355 São José 1, 13140-000 Paulínia",Paulínia,SP,3536505017
948021415263372,Ateliê Doce Sabor - Paulínia,"Dessert Shop, Food & Beverage Company",0,"779  Avenida Duque de Caxias, 13145-700 Paulínia",Paulínia,SP,3536505017
233156430117687,Padaria São José Paulínia,"Bakery, Dessert Shop",0,"Rua José Vansan, 15 - São José, 13145-805 Paulínia",Paulínia,SP,3536505017
240088359486755,Pastel Da Feira,"Food Stand, Grocery Store",0,"Rua Regina Berton Perissinoto 216 - São José, 13145-776 Paulínia",Paulínia,SP,3536505017
702093966597694,Cervejaria Tribo,"Brewery, Food & Beverage Company",0,"Marieta Dian, 13145-736 Paulínia",Paulínia,SP,3536505017
780478955395719,Delicias da Cícera,Grocery Store,0,"Rua Maria Benedicta Luiz ,608, 13145736 Paulínia",Paulínia,SP,3536505017
1600733590194733,Big Dog cachorro quente,"Grocery Store, Restaurant",0,"Rua Aurélio Beraldo, 13140-000 Paulínia",Paulínia,SP,3536505017
1702145840016917,Paraíso dos Sorvetes,"Ice Cream Shop, Food & Beverage Company",0,"Av Benjamim Constant,  Bairro João Aranha, Paulínia",Paulínia,SP,3536505017
901320826611727,Lanchonete Ponto Vip -Paulínia,"Cafeteria, Restaurant",0,"Avenida Ferrucio Ferramola número 379, 13145765 Paulínia",Paulínia,SP,3536505017
1534029623492097,Café com Bolo,"Restaurant, Cafe, Dessert Shop",0,"Avenida Diogo Antônio Feijó, 13145-706 Paulínia",Paulínia,SP,3536505017
1444293439157764,Julia's CAKE,"Bakery, Cupcake Shop, Grocery Store",0,"Rua Alcides Vanderlei Pontes, 13140000 Paulínia",Paulínia,SP,3536505017
1730943350487149,Mania de Chocolate,"Grocery Store, Dessert Shop",0,"Rua Alice Favero, 13145784 Paulínia",Paulínia,SP,3536505017
717796555016187,Sítio das Cabreúvas Pesqueiro e Restaurante,"Brazilian Restaurant, Beer Garden, Family Style Restaurant",2,"Rodovia Dr Roberto Moreira - Km , 01, 13148-058 Paulínia",Paulínia,SP,3536505030
585116904833776,Pizzaria Supreme,"Pizza Place, Food & Beverage Company",2,"Avenida Antonio Baptista Piva, 13142-486 Paulínia",Paulínia,SP,3536505037
275079369538896,Restaurante O caipira,Brazilian Restaurant,1,"Rua João Ferraz Riberiro, 190 - Cooperlotes, 13142-194 Paulínia",Paulínia,SP,3536505037
934927979879749,Pizzaria e Restaurante mais sabor.,Pizza Place,1,"Av.Catarina Perozzo Vedovello, 13142-154 Paulínia",Paulínia,SP,3536505037
458757640837131,Cooperlotes,"Wine Bar, City, Region",1,"Rua Admilson José Bolonhezi, 13142-174 Paulínia",Paulínia,SP,3536505037
790164461006022,Bolos  Marileide,"Dessert Shop, Grocery Store",1,"shirlei ramos maia de souza 337, 13148208 Paulínia",Paulínia,SP,3536505037
1799818576900232,Pizzaria Do CHEFF,Pizza Place,4,"Francisco Joao cardoso 203, 13183-282 Hortolândia",Hortolândia,SP,3519071025
367838023421491,Casa do Bolo,"Cupcake Shop, Shopping & Retail, Residence",2,"Rua Rozendo Alves de Souza, nº 175, 13181-796 Hortolândia",Hortolândia,SP,3519071025
814414118687561,Marido's Bar,"Bar, Arts & Entertainment",0,"Rua Paraná, 522, Jd. São Jorge, Hortolândia",Hortolândia,SP,3519071025
920210797999520,Miriam bolos e salgados,"Food & Beverage, Event Planner",0,"rua dois   n: 13, 13183 406 Hortolândia",Hortolândia,SP,3519071025
353039384859175,Doces & Desejos,"Grocery Store, Cupcake Shop",0,"Rua Mato Grosso, 13183313 Hortolândia",Hortolândia,SP,3519071025
194213554269044,Mr. Gordin's,Beer Garden,1,"Rua Aparecida Leopoldina Faustino, 13051-259 Campinas",Campinas,SP,35095074
365303540285208,Doces de uma Diva,"Grocery Store, Bakery, Cupcake Shop",1,"Rua Celso Luglio, 13051-496 Campinas",Campinas,SP,35095074
1052574704823376,Brigadeiros da Lalá,"Dessert Shop, Kitchen/Cooking",0,"João A. Neto, 13054664 Campinas",Campinas,SP,35095074
447521995314682,Sabores Da infância Bolos e Doces,"Grocery Store, Dessert Shop, Shopping & Retail",2,"Rua Daltair Paulino 570 Bairro São José, 13051144 Campinas",Campinas,SP,35095074
1445160885718963,Lanchao San Diego,"Diner, Burger Restaurant, Cafeteria",2,"R: Ivan Astolfi,389, Jd. San Diego., 13052-574 Campinas",Campinas,SP,35095074
372555612808565,Pizzaria e Choperia Mamute,"Pizza Place, Bar",1,"Rua: Daltair Paulino, 269 Jardim São José, 13051144 Campinas",Campinas,SP,35095074
338666122914716,Padaria skina,Grocery Store,4,"rua maria jose simoes aguiar,317, 13052510 Campinas",Campinas,SP,35095074
1680019975586748,Kabana do Açaí & Cia,"Food Delivery Service, Gelato Shop",1,13051006 Campinas,Campinas,SP,35095074
222290101477190,Paty & Jorginho espetinhos,Bar,0,"Rua Aparecida Leopoldina Faustino, 13 051259 Campinas",Campinas,SP,35095074
1395217524114695,Mineirinho Lanches,"Restaurant, Cafeteria",0,"Rua Jair Ferreira n° 96 Jardim San Diego, 13052573 Campinas",Campinas,SP,35095074
375642759276774,Sorveteria Doce Sabor,"Dessert Shop, Restaurant, Region",0,"Rua Ivan Astolfi, 401 - ao lado do Lanchão, 13052574 Campinas",Campinas,SP,35095074
1478892839084072,Adega do Gordão,"Wine, Beer & Spirits Store, Arts & Entertainment, Food & Beverage Company",0,"Rua Ana Custodio da Silva, n 249, 13052-502 Campinas",Campinas,SP,35095074
340868509455415,Rosi Doces,"Grocery Store, Dessert Shop",0,"AV Elza Terrozo Alita N 173, 13052-601 Campinas",Campinas,SP,35095074
1307074039338943,The Master HOT DOG,Restaurant,0,"Rua Daltair Paulino n°175 Jardim são José, 13051144 Campinas",Campinas,SP,35095074
233708203642227,Mania de Bolo,"Candy Store, Grocery Store",0,"Rua Guilherme Klavin, 315 Jd. Marajoara, 13460000 Nova Odessa",Nova Odessa,SP,3533403003
972018129574539,Subway Jd Amanda,Diner,2,"av brasil jd amanda, Hortolândia",Hortolândia,SP,3519071010
1758822507703861,Barão Da Pizza,"Pizza Place, Food & Beverage Company",1,"Av. Anita Garibaldi, 560 - Jardim Amanda II - Antiga 03, 13.188-191 Hortolândia",Hortolândia,SP,3519071010
614742732055033,Aurora Rodízio de Pizza,Pizza Place,1,"Avenida Santana, 1397- Jd Amanda, 13188000 Hortolândia",Hortolândia,SP,3519071010
246055975766953,Cantinho Baiano,Restaurant,1,"Rua : Saldanha Marinho -  Antiga : 40 - Número : 230, 1300188-67 Hortolândia",Hortolândia,SP,3519071010
241667812689536,Chapahalls,"Bar, Restaurant",1,"Rua Almirante Barroso, 240 - Jd. Amanda II, 13188-240 Hortolândia",Hortolândia,SP,3519071010
1552095401705308,Gauchão da 101,"Steakhouse, Pub",1,"SP 101 Campinas / Monte-Mor, Km 13, Hortolândia",Hortolândia,SP,3519071010
1648129072110550,Lari doces,"Candy Store, Shopping & Retail, Grocery Store",1,"Avenida Tarsília do Amaral, 13188160 Hortolândia",Hortolândia,SP,3519071010
114281171991540,Top Grill Churrascaria,Barbecue Restaurant,2,"Avenida Santana, 13188-000 Hortolândia",Hortolândia,SP,3519071010
1872685402962356,Casa do Norte Paiol,"Grocery Store, Bar",1,"Av. Brasil, 1545 Jd. Amanda II, 13188 252 Hortolândia",Hortolândia,SP,3519071010
184931804952641,Della Gi Restaurante,Restaurant,3,"AV. Brasil N°354, 13188252 Hortolândia",Hortolândia,SP,3519071010
502646649803899,Chanty Bolos,"Cupcake Shop, Grocery Store",1,"Rua Padre Manoel Bernardes - Jardim Amanda ll, 13188101 Hortolândia",Hortolândia,SP,3519071010
795524903886304,Prime Pizzas Horto,Pizza Place,3,"29  Rua Washington Luís, 13188-100 Hortolândia",Hortolândia,SP,3519071010
549994528495109,Flamy Amanda II,"Restaurant, Dessert Shop, Grocery Store",2,"Rua: Leila Dinis, 13188165 Hortolândia",Hortolândia,SP,3519071010
980023012090529,Disk Marmitex Dona Eugenia,"Restaurant, Grocery Store",1,"RUA ORIGENES LESSA 570, 13188091 Hortolândia",Hortolândia,SP,3519071010
208248139204123,Good Milkshake Amanda II,"Ice Cream Shop, Local Business",1,"Avenida Brasil, 1100 Sala 1 e 2, 13188-252 Hortolândia",Hortolândia,SP,3519071010
623365584417151,Marmitaria Nosso Botequinho,Restaurant,1,"Dom Pedro I n 97, 13188-130 Hortolândia",Hortolândia,SP,3519071010
486674244760468,Pizzaria Larys,Pizza Place,1,"Avenida Santana, 13188 Hortolândia",Hortolândia,SP,3519071010
300949016679553,Two Burg HotDog,Grocery Store,0,"Av. Brasil, 13188150 Hortolândia",Hortolândia,SP,3519071010
1704645952950059,Friske Pizzaria,"Pizza Place, Diner",2,"Av. Anita Garibaldi, 521, 13188-190 Hortolândia",Hortolândia,SP,3519071010
230072477506535,Sabor em Pedaços,Bar,1,"Av. Cora Coralina,290, 13188-245 Hortolândia",Hortolândia,SP,3519071010
743533612378683,Pizzaria Vila Fratelli,Pizza Place,1,"Av. Santana,Jd Amanda - SP, 13188-202 Hortolândia",Hortolândia,SP,3519071010
335671420100424,Panificadora Martins - Jardim Amanda 2,"Cafe, Restaurant, Cafeteria",1,"Rua Augusto dos Anjos, 156 proximo ao UPA, 13188251 Hortolândia",Hortolândia,SP,3519071010
557423207798086,Gratinados Dogueria,"Cafeteria, Restaurant",1,"Rua Di Cavalcante nº 517 Jardim Amanda 1, 13188011 Hortolândia",Hortolândia,SP,3519071010
468467389980030,Temakeria Katsu,"Sushi Restaurant, Seafood Restaurant",3,"Rua tarcila do amaral, Hortolândia",Hortolândia,SP,3519071010
219846685109606,Barão Do Chopp,"Bar, Brewery",1,"Av. Anita Garibaldi N°570, Hortolândia",Hortolândia,SP,3519071010
1879673068944965,H&J Food Truck,"Fast Food Restaurant, Cafeteria",1,"Av. Tarsila do Amaral , 900 Jardim Amanda 2 Hortolandia, 13188248 Hortolândia",Hortolândia,SP,3519071010
1394824870758054,Fênix Pastelaria,Diner,1,"R. Augusto dos Anjos, 89 esquina c/ a ant. rua 25, 13188251 Hortolândia",Hortolândia,SP,3519071010
710297605684961,Flamy Amanda,"Restaurant, Candy Store, Clothing Store",2,"rua leila diniz, 13188210 Hortolândia",Hortolândia,SP,3519071010
270785759773987,Espetos Alfredo,"Beer Garden, Bar & Grill, Pub",1,"Av Beasil, 13188-252 Hortolândia",Hortolândia,SP,3519071010
570197449845355,Gordinho's Dog,"Cafeteria, Restaurant",1,"Assis brasil , 407 JD. Amanda 2, 13188092 Hortolândia",Hortolândia,SP,3519071010
1125181274180412,Positivo SPORT BAR,Pub,0,"RUA MARECHAL RONDON N600, 13188202 Hortolândia",Hortolândia,SP,3519071010
504198576299903,Confeitaria Divinos Sabores,Grocery Store,0,"Rua: Cruz de Souza,532, Jardim Amanda 1., 13188040 Hortolândia",Hortolândia,SP,3519071010
1601405063469231,Açaí Drinks,Food & Beverage,0,"R: Avenida Brasil, 623, 13188-252 Hortolândia",Hortolândia,SP,3519071010
238913269634719,Casa do Bolo,"Cupcake Shop, Grocery Store, Residence",0,"Armelinda Espurio da Silva, 13185450 Hortolândia",Hortolândia,SP,3519071010
136998399834111,Sorveteria JOMAR,"Ice Cream Shop, Grocery Store",0,"Avenida Brasil, 1600, 13188252 Hortolândia",Hortolândia,SP,3519071010
795047120640110,AÇAÍ Brasil,"Ice Cream Shop, Shopping & Retail",0,"Avenida Brasil, 13188252 Hortolândia",Hortolândia,SP,3519071010
1222636071110086,Lanchão Jd Amanda-Hortolândia,"Restaurant, Sandwich Shop",0,"Avenida Santana, 556 Jardim Amanda I, 13188-000 Hortolândia",Hortolândia,SP,3519071010
227890001046387,Lui Doces,Candy Store,0,"Avenida Princesa Isabel , 383, 13188021 Hortolândia",Hortolândia,SP,3519071010
201402723268696,Souza Bar,Bar,0,"Jardim Amanda, Hortolândia",Hortolândia,SP,3519071010
280825715448170,Simony Lanches,"Diner, Grocery Store",0,"Avenida Cora Coralina, 13188-245 Hortolândia",Hortolândia,SP,3519071010
403874776625827,Marmitaria Positivo,Restaurant,0,"RUA MARECHAL RONDON N 600 Jd Amanda 2 próximo ao Good Bom, 13188202 Hortolândia",Hortolândia,SP,3519071010
427600607403491,Panificadora Pão da hora,"Grocery Store, Bakery, Cupcake Shop",0,"Avenida Princesa Isabel, 942, Jardim Amanda 1, 13188021 Hortolândia",Hortolândia,SP,3519071010
1696019417329423,Hot Dog 10 Lanchonete,"Cafeteria, Restaurant, Grocery Store",1,"Rua Margarete Gimenes Corrêa, 13178360 Sumaré",Sumaré,SP,3552403005
1633649863588540,Chácara de festas.,Pub,1,"Rua: Pastor Paulo Leivas Macalão n205, 13178225 Sumaré",Sumaré,SP,3552403005
789586051059904,Costelão na Brasa,"Steakhouse, Bar & Grill",2,"Rodovia Anhangüera, 13180-480 Sumaré",Sumaré,SP,3552403005
1381931068488843,Big Lanches do Gordinho,"Cafeteria, Grocery Store",1,"Rua Osvaldo Vacari, 1041, 13178374 Sumaré",Sumaré,SP,3552403005
520475994650006,Casa da Esfiha Dona Zefa,"Restaurant, Food & Beverage Company",3,"Rua Jorge Bueno do Nascimento, 291, 13178-193 Sumaré",Sumaré,SP,3552403005
246710502403376,Jakson Açai,Restaurant,1,"Rua 5 n 651, Bairro: Jardim Maria antonia, Sumaré",Sumaré,SP,3552403005
632913016807150,Pizza Herman,Pizza Place,1,"Celeste Quaglio Menuzzo, 182 - Parque Jatobá, 13175-575 Sumaré",Sumaré,SP,3552403005
1005208002886927,Cardápio Fitness,"Grocery Store, Organization",0,"Rua Pirinopolis, 22 - Jardim Dallorto - sumaré - sp, Sumaré",Sumaré,SP,3552403005
848040798539620,Magg Doces,"Candy Store, Shopping & Retail",0,"R. Sete, 34 - Parque Itália, 13178280 Sumaré",Sumaré,SP,3552403005
1608990999413783,Brother's Pizza,Pizza Place,0,"Luiz Lúcio da Silva Filho, (antiga 17), n. 201, 13178-395 Sumaré",Sumaré,SP,3552403005
620214614691602,"STAR - Bolos, Salgadinhos e Doces.","Cupcake Shop, Coffee Shop, Restaurant",0,"Av. Elza Zagui Menuzzo, 247- Jd. Maria Luiza, 13178-833 Sumaré",Sumaré,SP,3552403005
540410306010729,Casa das Delícias,"Restaurant, Residence",0,"Rua Rivanilde Pereira Penga, 192, Parque das Indústrias, 13178421 Sumaré",Sumaré,SP,3552403005
305074239578800,Natts Massas,Grocery Store,0,"Rua dos Manacas, 149 - Jd. Boa Vista, 13.187-047 Hortolândia",Hortolândia,SP,3519071013
410498472491215,Nárnia,"Pub, Performance & Event Venue, Movie Theater",1,"Avenida Barão de Itapura, 2031, 13020433 Campinas",Campinas,SP,35095064
1637714039783369,O ButeKo,"Wine Bar, Arts & Entertainment, Gastropub",1,"Rua Padre Almeida N°231 Cambui, 13025-250 Campinas",Campinas,SP,35095064
133752033461795,Pink Elephant Campinas,"Lounge, Adult Entertainment Service",4,"Rua Sampainho, 282, Cambuí, 13025300 Campinas",Campinas,SP,35095064
244533565718953,Deck 21,"Brewery, Bar, Restaurant",2,"Rua Padre Almeida, 260, 13025-250 Campinas",Campinas,SP,35095064
283641161989443,Lanchão Centro,"Cafeteria, Fast Food Restaurant, Grocery Store",2,"Rua Barão De Jaguara 1284, 13015-002 Campinas",Campinas,SP,35095064
523252001055696,Maria Antonieta,"Cupcake Shop, Grocery Store, French Restaurant",3,"Rua Coronel Quirino, 1239 Cambuí, 13025-002 Campinas",Campinas,SP,35095064
331041310426674,La Bruxa Club,"Bar, Dance & Night Club",4,"Rua Francisco Teodoro, 374, Vila Industrial, 13035-430 Campinas",Campinas,SP,35095064
1085973631495514,Lanchão Proença,"Cafeteria, Restaurant, Grocery Store",2,"Av. Ayrton Senna da Silva, 439, 13026-305 Campinas",Campinas,SP,35095064
121396544594959,Pão de Açúcar - Cambuí,"Grocery Store, Shopping & Retail",4,"R. Gal. Osório, 1844, 13025-155 Campinas",Campinas,SP,35095064
130743173727391,Giovannetti Campinas,"Brazilian Restaurant, Bar, Bar & Grill",3,"Rua Gal. Osório 1059, 13010111 Campinas",Campinas,SP,35095064
285831164881906,City Bar Lanches,"Portuguese Restaurant, Fast Food Restaurant, Beer Bar",3,"Av. Júlio de Mesquita, 450, Cambuí, 13025-062 Campinas",Campinas,SP,35095064
540772372641096,AçaíNow,"Cafeteria, Cafe, Food & Beverage Company",2,"Avenida Coronel Silva Teles, 415, 13024-000 Campinas",Campinas,SP,35095064
530971553683977,Let's Eat Cambuí,"Burger Restaurant, American Restaurant, Mexican Restaurant",2,"Rua Américo Brasiliense, 166, 13025 Campinas",Campinas,SP,35095064
398254330353382,Victórias Eventos,"Caterer, Wedding Planning Service, Party Entertainment Service",0,"Alameda Mariana Prudente Correa 605, 13273-291 Valinhos",Valinhos,SP,35095064
124784010929909,Mercado Municipal De Campinas,"Farmers Market, Market, Butcher Shop",0,"Avenida Benjamin Constant - Centro - Campinas, 13013-082 Campinas",Campinas,SP,35095064
407813509252109,Melhores Bares - Bartender,"Caterer, Bartending Service, Wedding Planning Service",0,"Rua Falcão Filho, 103, Botafogo, 13020160 Campinas",Campinas,SP,35095064
576140242422907,MAIS LIGHT Gastronomia e Nutrição,"Restaurant, Nutritionist",0,"Rua Doutor Barbosa de Barros, 62, 13020-360 Campinas",Campinas,SP,35095064
665887163480814,Joyce doces,"Grocery Store, Dessert Shop, Restaurant",0,"Jd.Vista Alegre, 13010-201 Campinas",Campinas,SP,35095064
1483069935268285,Doces&Sabores,"Restaurant, Food & Beverage Company",0,"Rua: Amambay, 13184871 Hortolândia",Hortolândia,SP,3519071021
491800180903812,Na Roça Restaurante,"Brazilian Restaurant, Food & Beverage Company",1,"Av  Doutor Arlindo Joaquim De Lemos 247, 13100450 Campinas",Campinas,SP,35095066
687355887970305,Armazém da Fazenda,"Pizza Place, Buffet Restaurant, Brazilian Restaurant",2,"Avenida Marechal Carmona, 13041-311 Campinas",Campinas,SP,35095066
800913830035150,Seo Inácio,Pub,1,"Rua da Abolição, 2.999 - Vila Joaquim Inácio, 13045-750 Campinas",Campinas,SP,35095066
206310496050931,Churrascaria Trevisan,"Bar & Grill, Steakhouse, Barbecue Restaurant",2,"Avenida Marechal Carmona 371, 13041311 Campinas",Campinas,SP,35095066
1725787284370773,SWIFT BAR TCHÊ,"Bar, Food & Beverage Company",2,"Rua Abolição 2977, 13045-750 Campinas",Campinas,SP,35095066
1484184515134379,Jambu Bistrô,"Gastropub, Pub",4,"Rua Embiruçu, 300 - Alphaville, 13098320 Campinas",Campinas,SP,35095079
126365280773576,Empório Dona Bella,"Pub, Buffet Restaurant, Cafe",2,"Avenida Princesa d'Oeste, 13026-137 Campinas",Campinas,SP,35095066
579299605556623,X-calota do gaúcho,"Diner, Cafeteria, Grocery Store",1,"Av. Baden powell, 1671, 13040093 Campinas",Campinas,SP,35095066
591659900969650,Villa's Dog,"Hot Dog Joint, Food Truck",1,"Rua Praxiteles Ferreira Neves, 45, Vila Georgina, 13043-840 Campinas",Campinas,SP,35095066
939778132736683,AçaíNow Prado,"Grocery Store, Sports Bar",3,"Avenida Washington Luiz, 2480, 13042-105 Campinas",Campinas,SP,35095066
362420407259634,Brutus Bar e Lanchonete,"Restaurant, Cafeteria, Bar",2,"Avenida Arlindo Joaquim de Lemos 713, 13100450 Campinas",Campinas,SP,35095066
294409667326725,Bar Candreva,"Dive Bar, Pub, Beer Garden",3,"Av. Monte Castelo, 23 - Proença, 13026-241 Campinas",Campinas,SP,35095066
1447110588899251,Big Frango na Brasa,"Brazilian Restaurant, Food & Beverage Company",1,"Av. Princesa D'Oeste, 500, Jd. Proença, 13.100-040 Campinas",Campinas,SP,35095066
1675846389382015,Quintal do Negô,"Pub, Restaurant",1,"Av. Joaquim Payola, 1017, 13040-320 Campinas",Campinas,SP,35095066
301801246585518,Cachorro Quente do Amiguinho,"Hot Dog Joint, Cafeteria, Grocery Store",1,"AV.Jorge Tibiriça 429, 13045-706 Campinas",Campinas,SP,35095066
117940525055948,Hereford's Churrascaria,"Barbecue Restaurant, Fast Food Restaurant",2,"av. marechal carmona,580, 13041-311 Campinas",Campinas,SP,35095066
289378421171065,ICE MILA Sorvetes,Ice Cream Shop,1,"973  Rua Frei José de Monte Carmelo, 13100-407 Campinas",Campinas,SP,35095066
